I_R01_Gripper_Load,I_R02_Gripper_Load,I_R03_Gripper_Load,I_R04_Gripper_Load,I_R03_Gripper_Pot,I_R04_Gripper_Pot,t,label,cycle_id
428.0,1298.0,1365.0,614.0,2394.0,13199.0,213.494,"NoNose,NoBody2",5_35
427.0,1301.0,1361.0,632.0,2403.0,13278.0,213.995,"NoNose,NoBody2",5_35
468.0,1294.0,1383.0,616.0,2408.0,13275.0,214.495,"NoNose,NoBody2",5_35
444.0,1295.0,1371.0,677.0,2407.0,13236.0,214.994,"NoNose,NoBody2",5_35
325.0,1296.0,1377.0,663.0,2403.0,13225.0,215.493,"NoNose,NoBody2",5_35
406.0,1301.0,1376.0,633.0,2405.0,13192.0,215.995,"NoNose,NoBody2",5_35
420.0,1299.0,1369.0,650.0,2403.0,8787.0,216.488,"NoNose,NoBody2",5_35
423.0,1308.0,1374.0,685.0,2402.0,8786.0,217.003,"NoNose,NoBody2",5_35
443.0,1329.0,1370.0,694.0,2404.0,8754.053658536586,217.493,"NoNose,NoBody2",5_35
463.0,1335.0,1379.0,667.0,2399.0,8890.0,218.009,"NoNose,NoBody2",5_35
405.0,1314.0,1374.0,642.0,2383.0,8825.0,218.683,"NoNose,NoBody2",5_35
433.0,1345.0,1354.0,649.0,2406.0,8595.0,218.996,"NoNose,NoBody2",5_35
422.0,1302.0,1377.0,644.0,2408.0,10738.148514851486,219.495,"NoNose,NoBody2",5_35
391.0,1323.0,1378.0,598.0,2401.0,13183.0,220.003,"NoNose,NoBody2",5_35
291.0,1311.0,1372.0,604.0,2393.0,13173.0,220.499,"NoNose,NoBody2",5_35
447.0,1333.0,1376.0,629.0,2407.0,13248.0,220.99,"NoNose,NoBody2",5_35
436.0,1301.0,1364.0,653.0,2412.0,8695.0,221.532,"NoNose,NoBody2",5_35
429.0,1336.0,1390.0,633.0,2407.0,8717.0,222.0,"NoNose,NoBody2",5_35
452.0,1332.0,1383.0,662.0,2411.0,8604.0,222.494,"NoNose,NoBody2",5_35
437.0,1321.0,1361.0,671.0,2393.0,8629.107142857143,223.0,"NoNose,NoBody2",5_35
421.0,1307.0,1366.0,653.0,2401.0,8587.0,223.497,"NoNose,NoBody2",5_35
445.0,1295.0,1381.0,674.0,2395.0,8587.0,223.988,"NoNose,NoBody2",5_35
456.0,1307.0,1350.0,712.0,2394.0,8839.0,224.495,"NoNose,NoBody2",5_35
310.0,1310.0,1383.0,742.0,2412.0,8987.0,225.005,"NoNose,NoBody2",5_35
430.0,1328.0,1376.0,670.0,2398.0,8850.0,225.518,"NoNose,NoBody2",5_35
282.0,1294.0,1382.0,466.0,2407.0,13243.0,225.998,"NoNose,NoBody2",5_35
451.0,1334.0,1382.0,1110.0,2402.0,13525.0,226.493,"NoNose,NoBody2",5_35
405.0,1320.0,1367.0,572.0,2397.0,13261.0,226.996,"NoNose,NoBody2",5_35
456.0,1317.0,1368.0,606.0,2403.0,13215.0,227.514,"NoNose,NoBody2",5_35
411.0,1303.0,1358.0,644.0,2395.0,13238.0,227.999,"NoNose,NoBody2",5_35
326.0,1314.0,1384.0,598.0,2407.0,13189.0,228.675,"NoNose,NoBody2",5_35
448.0,1300.0,1381.0,632.0,2413.0,13273.0,229.003,"NoNose,NoBody2",5_35
453.0,1306.0,1375.0,-633.0,2402.0,13245.0,229.499,"NoNose,NoBody2",5_35
437.0,1323.0,1384.0,647.0,2404.0,13243.0,230.003,"NoNose,NoBody2",5_35
443.0,1315.0,1361.0,667.0,2400.0,11953.0,230.506,"NoNose,NoBody2",5_35
453.0,1319.0,1376.0,601.0,2409.0,11936.0,230.991,"NoNose,NoBody2",5_35
461.0,1292.0,1362.0,501.0,2395.0,11764.0,231.511,"NoNose,NoBody2",5_35
445.0,1318.0,1363.0,1179.0,2397.0,11945.0,231.997,"NoNose,NoBody2",5_35
280.0,1325.0,1357.0,690.0,2389.0,11922.0,232.493,"NoNose,NoBody2",5_35
447.0,1300.0,1373.0,-1196.0,2392.0,11954.0,233.003,"NoNose,NoBody2",5_35
433.0,1303.0,1357.0,621.0,2401.0,11939.0,233.502,"NoNose,NoBody2",5_35
449.0,1313.0,1359.0,637.0,2388.0,12440.361963190184,234.01,"NoNose,NoBody2",5_35
462.0,1323.0,1375.0,621.0,2397.0,13195.0,234.505,"NoNose,NoBody2",5_35
433.0,1342.0,1375.0,668.0,2395.0,13261.0,234.992,"NoNose,NoBody2",5_35
431.0,1318.0,1377.0,624.0,2401.0,13193.0,235.494,"NoNose,NoBody2",5_35
472.0,1297.0,1371.0,593.0,2412.0,13245.0,236.008,"NoNose,NoBody2",5_35
440.0,1312.0,1377.0,657.0,2404.0,13200.0,236.489,"NoNose,NoBody2",5_35
436.0,1318.0,1366.0,623.0,2405.0,13293.0,236.989,"NoNose,NoBody2",5_35
484.0,1314.0,1363.0,681.0,2403.0,13236.0,237.508,"NoNose,NoBody2",5_35
355.0,1325.0,1376.0,599.0,2409.0,12027.0,238.005,"NoNose,NoBody2",5_35
463.0,1294.0,1371.0,555.0,2397.0,12037.0,238.66,"NoNose,NoBody2",5_35
424.0,1318.0,1374.0,598.0,2399.0,12038.0,239.017,"NoNose,NoBody2",5_35
458.0,1308.0,1378.0,603.0,2402.0,12000.0,239.511,"NoNose,NoBody2",5_35
442.0,1337.0,1380.0,640.0,2408.0,12087.0,239.998,"NoNose,NoBody2",5_35
471.0,1310.0,1370.0,600.0,2394.0,11969.0,240.503,"NoNose,NoBody2",5_35
471.0,1326.0,1372.0,644.0,2401.0,12068.0,241.004,"NoNose,NoBody2",5_35
432.0,1311.0,1362.0,627.0,2396.0,12133.0,241.496,"NoNose,NoBody2",5_35
429.0,1294.0,1383.0,604.0,2401.0,12019.0,241.998,"NoNose,NoBody2",5_35
444.0,1310.0,1378.0,663.0,2414.0,13329.0,242.491,"NoNose,NoBody2",5_35
413.0,1330.0,1380.0,644.0,2401.0,13259.0,243.001,"NoNose,NoBody2",5_35
453.0,1310.0,1372.0,586.0,2409.0,13252.0,243.493,"NoNose,NoBody2",5_35
430.0,1292.0,1363.0,630.0,2398.0,13234.0,244.008,"NoNose,NoBody2",5_35
448.0,1311.0,1379.0,662.0,2396.0,13212.0,244.494,"NoNose,NoBody2",5_35
397.0,1335.0,1400.0,649.0,2412.0,13313.0,245.004,"NoNose,NoBody2",5_35
297.0,1303.0,1375.0,609.0,2409.0,13281.0,245.501,"NoNose,NoBody2",5_35
430.0,1290.0,1368.0,687.0,2393.0,8739.0,245.999,"NoNose,NoBody2",5_35
451.0,1283.0,1362.0,637.0,2395.0,8749.0,246.498,"NoNose,NoBody2",5_35
431.0,1306.0,1363.0,676.0,2390.0,8727.0,246.995,"NoNose,NoBody2",5_35
427.0,1315.0,1367.0,641.0,2406.0,8758.0,247.499,"NoNose,NoBody2",5_35
378.0,1305.0,1372.0,681.0,2410.0,8879.0,248.025,"NoNose,NoBody2",5_35
469.0,1312.0,1363.0,601.0,2392.0,13323.28879310345,248.642,"NoNose,NoBody2",5_35
454.0,1319.0,1370.0,642.0,2399.0,13261.0,248.994,"NoNose,NoBody2",5_35
433.0,1299.0,1366.0,628.0,2398.0,13204.0,249.491,"NoNose,NoBody2",5_35
453.0,1324.0,1366.0,645.0,2390.0,13205.0,249.987,"NoNose,NoBody2",5_35
560.0,1302.0,1375.0,630.0,2407.0,13268.0,250.495,"NoNose,NoBody2",5_35
454.0,1304.0,1354.0,690.0,2396.0,13241.0,250.993,"NoNose,NoBody2",5_35
435.0,1318.0,1374.0,606.0,2394.0,13185.0,251.506,"NoNose,NoBody2",5_35
417.0,1288.0,1368.0,603.0,2395.0,13202.0,251.995,"NoNose,NoBody2",5_35
393.0,1306.0,1377.0,633.0,2405.0,13272.0,252.494,"NoNose,NoBody2",5_35
502.0,1311.0,1367.0,625.0,2408.0,13268.0,252.995,"NoNose,NoBody2",5_35
429.0,1290.0,1366.0,662.0,2401.0,8929.0,253.498,"NoNose,NoBody2",5_35
524.0,1310.0,1377.0,-693.0,2406.0,8901.0,254.013,"NoNose,NoBody2",5_35
444.0,1310.0,1356.0,591.0,2393.0,8828.0,254.486,"NoNose,NoBody2",5_35
434.0,1313.0,1367.0,629.0,2389.0,8776.0,255.01,"NoNose,NoBody2",5_35
429.0,1321.0,1340.0,655.0,2389.0,8676.0,255.511,"NoNose,NoBody2",5_35
317.0,1304.0,1364.0,690.0,2398.0,8969.0,256.013,"NoNose,NoBody2",5_35
464.0,1343.0,1368.0,646.0,2407.0,13208.0,256.492,"NoNose,NoBody2",5_35
431.0,1297.0,1385.0,608.0,2411.0,13260.0,257.022,"NoNose,NoBody2",5_35
428.0,1290.0,1371.0,655.0,2395.0,13207.0,257.51,"NoNose,NoBody2",5_35
389.0,1299.0,1367.0,592.0,2408.0,12162.0,257.998,"NoNose,NoBody2",5_35
473.0,1302.0,1377.0,645.0,2404.0,12103.0,258.665,"NoNose,NoBody2",5_35
479.0,1310.0,1377.0,607.0,2401.0,12037.0,258.996,"NoNose,NoBody2",5_35
440.0,1292.0,1381.0,612.0,2401.0,12036.0,259.5,"NoNose,NoBody2",5_35
439.0,1306.0,1376.0,632.0,2407.0,12100.0,259.997,"NoNose,NoBody2",5_35
445.0,1298.0,1379.0,653.0,2407.0,12025.0,260.502,"NoNose,NoBody2",5_35
448.0,1335.0,1367.0,607.0,2403.0,12210.0,260.997,"NoNose,NoBody2",5_35
426.0,1319.0,1377.0,600.0,2394.0,11965.0,261.498,"NoNose,NoBody2",5_35
433.0,1288.0,1359.0,605.0,2396.0,12025.0,261.996,"NoNose,NoBody2",5_35
488.0,1332.0,1353.0,577.0,2393.0,13097.0,262.496,"NoNose,NoBody2",5_35
451.0,1334.0,1379.0,612.0,2408.0,13270.0,263.005,"NoNose,NoBody2",5_35
453.0,1319.0,1383.0,833.0,2409.0,13323.0,263.497,"NoNose,NoBody2",5_35
445.0,1311.0,1374.0,616.0,2410.0,13292.0,264.0,"NoNose,NoBody2",5_35
455.0,1309.0,1374.0,632.0,2398.0,13179.0,264.491,"NoNose,NoBody2",5_35
451.0,1336.0,1376.0,611.0,2408.0,13253.0,265.003,"NoNose,NoBody2",5_35
436.0,1311.0,1362.0,174.0,2395.0,13213.0,265.491,"NoNose,NoBody2",5_35
421.0,1319.0,1378.0,336.0,2407.0,13234.0,266.002,"NoNose,NoBody2",5_35
455.0,1318.0,1361.0,-1370.0,2407.0,13269.0,266.497,"NoNose,NoBody2",5_35
460.0,1319.0,1372.0,706.0,2396.0,8838.0,267.007,"NoNose,NoBody2",5_35
408.0,1292.0,1367.0,748.0,2410.0,8929.0,267.491,"NoNose,NoBody2",5_35
453.0,1308.0,1373.0,649.0,2415.0,8782.0,268.267,"NoNose,NoBody2",5_35
411.0,1284.0,1375.0,650.0,2414.0,8700.0,268.762,"NoNose,NoBody2",5_35
472.0,1305.0,1382.0,635.0,2418.0,8618.067484662577,268.999,"NoNose,NoBody2",5_35
424.0,1306.0,1373.0,608.0,2393.0,8521.0,269.511,"NoNose,NoBody2",5_35
459.0,1337.0,1383.0,629.0,2417.0,8656.0,270.011,"NoNose,NoBody2",5_35
456.0,1307.0,1377.0,641.0,2412.0,8690.0,270.508,"NoNose,NoBody2",5_35
437.0,1300.0,1373.0,518.0,2400.0,8548.0,271.009,"NoNose,NoBody2",5_35
420.0,1303.0,1377.0,611.0,2399.0,13202.0,271.516,"NoNose,NoBody2",5_35
477.0,1331.0,1376.0,479.0,2399.0,13118.0,272.007,"NoNose,NoBody2",5_35
423.0,1287.0,1372.0,667.0,2403.0,13258.0,272.513,"NoNose,NoBody2",5_35
467.0,1304.0,1375.0,565.0,2406.0,13187.0,272.99,"NoNose,NoBody2",5_35
400.0,1319.0,1372.0,619.0,2400.0,13194.0,273.518,"NoNose,NoBody2",5_35
456.0,1327.0,1375.0,691.0,2406.0,13234.0,274.014,"NoNose,NoBody2",5_35
395.0,1271.0,1371.0,601.0,2395.0,13129.0,274.501,"NoNose,NoBody2",5_35
432.0,1289.0,1354.0,547.0,2391.0,13113.0,275.005,"NoNose,NoBody2",5_35
486.0,1330.0,1369.0,651.0,2408.0,12037.0,275.498,"NoNose,NoBody2",5_35
472.0,1346.0,1375.0,480.0,2401.0,11868.0,275.987,"NoNose,NoBody2",5_35
479.0,1291.0,1379.0,578.0,2409.0,12006.0,276.515,"NoNose,NoBody2",5_35
444.0,1297.0,1392.0,615.0,2416.0,11966.0,277.0,"NoNose,NoBody2",5_35
455.0,1315.0,1377.0,586.0,2412.0,11997.0,277.499,"NoNose,NoBody2",5_35
424.0,1286.0,1368.0,597.0,2409.0,11992.0,278.013,"NoNose,NoBody2",5_35
469.0,1304.0,1365.0,638.0,2393.0,11978.0,278.494,"NoNose,NoBody2",5_35
447.0,1294.0,1360.0,618.0,2393.0,11738.0,278.995,"NoNose,NoBody2",5_35
431.0,1281.0,1367.0,642.0,2397.0,13245.0,279.501,"NoNose,NoBody2",5_35
433.0,1300.0,1396.0,646.0,2423.0,13483.0,279.99,"NoNose,NoBody2",5_35
409.0,1294.0,1380.0,607.0,2409.0,13250.0,280.491,"NoNose,NoBody2",5_35
412.0,1305.0,1364.0,594.0,2401.0,13169.0,280.999,"NoNose,NoBody2",5_35
432.0,1291.0,1374.0,613.0,2406.0,13250.0,281.499,"NoNose,NoBody2",5_35
397.0,1324.0,1387.0,585.0,2413.0,13233.0,281.999,"NoNose,NoBody2",5_35
431.0,1311.0,1378.0,604.0,2406.0,13221.0,282.504,"NoNose,NoBody2",5_35
455.40579710144925,1302.0,1373.0,674.0,2399.0,13203.0,283.011,"NoNose,NoBody2",5_35
414.0,1301.0,1378.0,646.0,2405.0,13259.0,283.509,"NoNose,NoBody2",5_35
417.0,1301.0,1379.0,652.0,2407.0,13251.0,284.004,"NoNose,NoBody2",5_35
431.0,1330.0,1366.0,624.0,2397.0,13239.0,284.496,"NoNose,NoBody2",5_35
421.0,1301.0,1385.0,618.0,2416.0,12407.0,284.991,"NoNose,NoBody2",5_35
372.0,1318.0,1373.0,863.0,2398.0,12384.0,285.49,"NoNose,NoBody2",5_35
390.0,1323.0,1380.0,632.0,2407.0,12322.0,286.003,"NoNose,NoBody2",5_35
306.0,1309.0,1384.0,638.0,2399.0,12191.0,286.497,"NoNose,NoBody2",5_35
448.0,1333.0,1371.0,605.0,2409.0,12268.0,287.001,"NoNose,NoBody2",5_35
433.0,1304.0,1363.0,648.0,2401.0,12311.0,287.506,"NoNose,NoBody2",5_35
454.0,1298.0,1354.0,595.0,2407.0,12320.0,287.99,"NoNose,NoBody2",5_35
458.0,1314.0,1374.0,596.0,2400.0,12258.0,288.504,"NoNose,NoBody2",5_35
409.0,1309.0,1373.0,592.0,2396.0,12215.0,288.997,"NoNose,NoBody2",5_35
401.0,1313.0,1361.0,599.0,2397.0,12336.375,289.506,"NoNose,NoBody2",5_35
476.0,1310.0,1360.0,604.0,2395.0,12265.0,290.003,"NoNose,NoBody2",5_35
458.0,1275.0,1359.0,663.0,2393.0,12501.0,290.507,"NoNose,NoBody2",5_35
459.0,1307.0,1383.0,655.0,2401.0,12287.0,291.008,"NoNose,NoBody2",5_35
436.0,1299.0,1385.0,645.0,2413.0,12277.0,291.491,"NoNose,NoBody2",5_35
464.0,1347.0,1373.0,606.0,2414.0,13240.0,291.992,"NoNose,NoBody2",5_35
448.0,1323.0,1366.0,628.0,2401.0,12949.0,292.501,"NoNose,NoBody2",5_35
299.0,1306.0,1375.0,614.0,2400.0,13146.0,293.002,"NoNose,NoBody2",5_35
455.0,1325.0,1370.0,-398.0,2409.0,13217.0,293.507,"NoNose,NoBody2",5_35
429.0,1318.0,1374.0,590.0,2397.0,13268.692307692309,293.999,"NoNose,NoBody2",5_35
414.0,1295.0,1363.0,648.0,2394.0,13178.0,0.0,"NoNose,NoBody2,NoBody1",5_73
408.0,1293.0,1381.0,584.0,2402.0,13118.0,0.739,"NoNose,NoBody2,NoBody1",5_73
354.0,1336.0,1350.0,561.0,2391.0,13119.0,0.959,"NoNose,NoBody2,NoBody1",5_73
417.0,1300.0,1364.0,617.0,2394.0,13135.0,1.745,"NoNose,NoBody2,NoBody1",5_73
426.0251256281407,1293.0,1370.0,611.0,2407.0,13201.0,2.038,"NoNose,NoBody2,NoBody1",5_73
430.0,1312.0,1365.0,634.0,2403.0,13228.0,2.673,"NoNose,NoBody2,NoBody1",5_73
416.0,1290.0,1384.0,644.0,2412.0,13156.763546798029,3.037,"NoNose,NoBody2,NoBody1",5_73
401.0,1305.0,1357.0,618.0,2400.0,13184.0,3.774,"NoNose,NoBody2,NoBody1",5_73
426.0,1309.0,1370.0,519.0,2401.0,13121.0,4.02,"NoNose,NoBody2,NoBody1",5_73
291.0,1311.0,1368.0,581.0,2407.0,13109.0,4.687,"NoNose,NoBody2,NoBody1",5_73
436.0,1303.0,1363.0,456.0,2402.0,13052.0,5.034,"NoNose,NoBody2,NoBody1",5_73
402.0,1307.0,1380.0,623.0,2407.0,13177.0,6.146,"NoNose,NoBody2,NoBody1",5_73
423.0,1319.0,1363.0,473.0,2406.0,13173.0,6.155,"NoNose,NoBody2,NoBody1",5_73
385.0,1292.0,1377.0,693.0,2400.0,13246.0,6.714,"NoNose,NoBody2,NoBody1",5_73
463.0,1335.0,1368.0,691.0,2403.0,13218.0,7.031,"NoNose,NoBody2,NoBody1",5_73
377.0,1329.0,1375.0,728.0,2406.0,13305.0,7.69,"NoNose,NoBody2,NoBody1",5_73
435.0,1317.0,1358.0,670.0,2407.0,13252.0,8.028,"NoNose,NoBody2,NoBody1",5_73
404.0,1321.0,1371.0,691.0,2395.0,13252.0,8.652,"NoNose,NoBody2,NoBody1",5_73
422.0,1317.0,1356.0,686.0,2395.0,13203.0,9.074,"NoNose,NoBody2,NoBody1",5_73
420.0,1310.0,1364.0,690.0,2409.0,13310.0,9.848,"NoNose,NoBody2,NoBody1",5_73
427.0,1314.0,1386.0,668.0,2412.0,13330.0,10.036,"NoNose,NoBody2,NoBody1",5_73
452.0,1302.0,1373.0,708.0,2415.0,13268.0,10.667,"NoNose,NoBody2,NoBody1",5_73
403.0,1305.0,1381.0,709.0,2415.0,13307.0,11.031,"NoNose,NoBody2,NoBody1",5_73
419.25602409638554,1326.0,1379.0,707.0,2410.0,13322.0,12.142,"NoNose,NoBody2,NoBody1",5_73
391.0,1298.0,1376.0,718.0,2409.0,13297.0,12.155,"NoNose,NoBody2,NoBody1",5_73
429.0,1314.0,1366.0,776.0,2404.0,13292.0,12.695,"NoNose,NoBody2,NoBody1",5_73
386.0,1298.0,1371.0,632.0,2408.0,13252.0,13.026,"NoNose,NoBody2,NoBody1",5_73
428.0,1310.0,1368.0,641.0,2403.0,13171.0,13.765,"NoNose,NoBody2,NoBody1",5_73
248.0,1303.0,1365.0,675.0,2394.0,13211.0,14.034,"NoNose,NoBody2,NoBody1",5_73
422.0,1296.0,1364.0,644.0,2405.0,13238.0,14.855,"NoNose,NoBody2,NoBody1",5_73
317.0,1309.0,1368.0,724.0,2403.0,13398.0,15.025,"NoNose,NoBody2,NoBody1",5_73
391.0,1311.0,1359.0,679.0,2396.0,13209.0,15.662,"NoNose,NoBody2,NoBody1",5_73
418.0,1309.0,1363.0,615.0,2401.0,13189.0,16.25,"NoNose,NoBody2,NoBody1",5_73
307.0,1291.0,1383.0,567.0,2416.0,13193.0,16.767,"NoNose,NoBody2,NoBody1",5_73
436.0,1329.0,1370.0,566.0,2414.0,13169.0,17.038,"NoNose,NoBody2,NoBody1",5_73
415.0,1311.0,1366.0,590.0,2397.0,13176.0,17.755,"NoNose,NoBody2,NoBody1",5_73
407.0,1315.0,1353.0,687.0,2400.0,13252.0,18.023,"NoNose,NoBody2,NoBody1",5_73
325.0,1308.0,1359.0,608.0,2403.0,13212.0,18.736,"NoNose,NoBody2,NoBody1",5_73
399.0,1318.0,1353.0,665.0,2401.0,13218.0,19.03,"NoNose,NoBody2,NoBody1",5_73
433.0,1302.0,1347.0,633.0,2384.0,13167.0,19.738,"NoNose,NoBody2,NoBody1",5_73
388.0,1327.0,1374.0,556.0,2407.0,13155.0,20.028,"NoNose,NoBody2,NoBody1",5_73
443.0,1322.0,1347.0,634.0,2402.0,13187.0,20.873,"NoNose,NoBody2,NoBody1",5_73
385.0,1309.0,1352.0,665.0,2393.0,13159.0,21.028,"NoNose,NoBody2,NoBody1",5_73
394.0,1304.0,1352.0,623.0,2391.0,13136.0,21.643,"NoNose,NoBody2,NoBody1",5_73
403.0,1302.0,1361.0,643.0,2396.0,13154.0,22.032,"NoNose,NoBody2,NoBody1",5_73
410.0,1336.0,1365.0,642.0,2410.0,13242.0,22.741,"NoNose,NoBody2,NoBody1",5_73
400.0,1319.0,1361.0,607.0,2403.0,13238.0,23.038,"NoNose,NoBody2,NoBody1",5_73
404.0,1302.0,1351.0,572.0,2403.0,13185.0,23.668,"NoNose,NoBody2,NoBody1",5_73
379.0,1268.0,1395.0,602.0,2396.0,13167.0,24.028,"NoNose,NoBody2,NoBody1",5_73
419.0,1319.0,1356.0,621.0,2401.0,13184.0,24.773,"NoNose,NoBody2,NoBody1",5_73
387.0,1288.0,1359.0,654.0,2404.0,13305.0,25.033,"NoNose,NoBody2,NoBody1",5_73
411.0,1299.0,1366.0,613.0,2409.0,13240.0,25.769,"NoNose,NoBody2,NoBody1",5_73
216.0,1312.0,1369.0,606.0,2400.0,13149.0,26.132,"NoNose,NoBody2,NoBody1",5_73
421.0,1324.0,1366.0,638.0,2403.0,13264.0,26.658,"NoNose,NoBody2,NoBody1",5_73
241.0,1329.0,1379.0,616.0,2407.0,13181.0,27.032,"NoNose,NoBody2,NoBody1",5_73
416.0,1306.0,1372.0,644.0,2397.0,13178.0,28.061,"NoNose,NoBody2,NoBody1",5_73
428.0,1316.0,1371.0,673.0,2412.0,13283.0,28.096,"NoNose,NoBody2,NoBody1",5_73
452.0,1317.0,1362.0,667.0,2414.0,13291.0,28.698,"NoNose,NoBody2,NoBody1",5_73
389.0,1290.0,1376.0,672.0,2412.0,13263.0,29.026,"NoNose,NoBody2,NoBody1",5_73
463.0,1351.0,1367.0,625.0,2404.0,13432.0,29.639,"NoNose,NoBody2,NoBody1",5_73
396.0,1283.0,1359.0,667.0,2399.0,13237.0,30.021,"NoNose,NoBody2,NoBody1",5_73
327.0,1288.0,1363.0,604.0,2398.0,13155.0,30.709,"NoNose,NoBody2,NoBody1",5_73
320.0,1288.0,1372.0,723.0,2400.0,13240.0,31.045,"NoNose,NoBody2,NoBody1",5_73
369.0,1297.0,1364.0,668.0,2395.0,13224.0,31.695,"NoNose,NoBody2,NoBody1",5_73
441.0,1292.0,1368.0,593.0,2405.0,13215.0,32.027,"NoNose,NoBody2,NoBody1",5_73
419.0,1305.0,1378.0,566.0,2408.0,13158.0,32.673,"NoNose,NoBody2,NoBody1",5_73
252.0,1308.0,1351.0,608.0,2392.0,13148.0,33.076,"NoNose,NoBody2,NoBody1",5_73
429.0,1336.0,1375.0,743.0,2406.0,13274.0,33.663,"NoNose,NoBody2,NoBody1",5_73
419.0,1313.0,1365.0,590.0,2398.0,13174.0,34.072,"NoNose,NoBody2,NoBody1",5_73
410.0,1339.0,1369.0,636.0,2407.0,13225.0,35.008,"NoNose,NoBody2,NoBody1",5_73
408.0,1285.0,1380.0,589.0,2413.0,13225.0,35.051,"NoNose,NoBody2,NoBody1",5_73
406.0,1296.0,1365.0,592.0,2402.0,13155.0,35.832,"NoNose,NoBody2,NoBody1",5_73
435.0,1289.0,1353.0,665.0,2398.0,13200.0,36.26,"NoNose,NoBody2,NoBody1",5_73
408.0,1312.0,1359.0,599.0,2400.0,13145.0,36.684,"NoNose,NoBody2,NoBody1",5_73
453.0,1302.0,1378.0,631.0,2411.0,13475.0,37.036,"NoNose,NoBody2,NoBody1",5_73
403.0,1319.0,1352.0,655.0,2393.0,13185.0,37.71,"NoNose,NoBody2,NoBody1",5_73
381.0,1321.0,1375.0,643.0,2411.0,13266.0,38.027,"NoNose,NoBody2,NoBody1",5_73
427.0,1308.0,1362.0,656.0,2406.0,13253.0,38.725,"NoNose,NoBody2,NoBody1",5_73
409.0,1323.0,1363.0,657.0,2402.0,13218.0,39.027,"NoNose,NoBody2,NoBody1",5_73
421.0,1321.0,1367.0,658.0,2407.0,13238.0,39.722,"NoNose,NoBody2,NoBody1",5_73
322.0,1306.0,1382.0,672.0,2412.0,13253.0,40.03,"NoNose,NoBody2,NoBody1",5_73
435.0,1333.0,1367.0,652.0,2397.0,13173.0,40.649,"NoNose,NoBody2,NoBody1",5_73
404.0,1308.0,1351.0,609.0,2408.0,13191.0,41.03,"NoNose,NoBody2,NoBody1",5_73
395.0,1339.0,1362.0,682.0,2405.0,13276.0,41.72,"NoNose,NoBody2,NoBody1",5_73
415.0,1298.0,1357.0,700.0,2397.0,13219.0,42.036,"NoNose,NoBody2,NoBody1",5_73
425.0,1279.0,1371.0,636.0,2406.0,13207.0,42.819,"NoNose,NoBody2,NoBody1",5_73
426.0,1324.0,1361.0,608.0,2399.0,13192.0,43.222,"NoNose,NoBody2,NoBody1",5_73
432.0,1322.0,1375.0,669.0,2409.0,13438.0,43.989,"NoNose,NoBody2,NoBody1",5_73
249.0,1321.0,1376.0,611.0,2401.0,13147.0,44.261,"NoNose,NoBody2,NoBody1",5_73
365.0,1294.0,1328.0,574.0,2395.0,13119.0,44.905,"NoNose,NoBody2,NoBody1",5_73
430.0,1323.0,1355.0,621.0,2396.0,13474.0,45.231,"NoNose,NoBody2,NoBody1",5_73
411.0,1317.0,1354.0,633.0,2391.0,13134.0,46.2,"NoNose,NoBody2,NoBody1",5_73
383.0,1304.0,1365.0,646.0,2403.0,13183.0,46.234,"NoNose,NoBody2,NoBody1",5_73
410.0,1306.0,1353.0,611.0,2395.0,13353.0,46.911,"NoNose,NoBody2,NoBody1",5_73
357.0,1297.0,1354.0,672.0,2407.0,13291.0,47.248,"NoNose,NoBody2,NoBody1",5_73
396.0,1337.0,1369.0,626.0,2408.0,13169.0,47.88,"NoNose,NoBody2,NoBody1",5_73
416.0,1280.0,1369.0,653.0,2414.0,13284.0,48.23,"NoNose,NoBody2,NoBody1",5_73
408.0,1311.0,1369.0,670.0,2409.0,13264.0,48.966,"NoNose,NoBody2,NoBody1",5_73
391.0,1296.0,1366.0,651.0,2409.0,13274.0,49.249,"NoNose,NoBody2,NoBody1",5_73
388.0,1324.0,1368.0,656.0,2397.0,13192.0,49.92,"NoNose,NoBody2,NoBody1",5_73
436.0,1314.0,1355.0,688.0,2397.0,13235.0,50.237,"NoNose,NoBody2,NoBody1",5_73
404.0,1313.0,1363.0,662.0,2402.0,13186.0,50.881,"NoNose,NoBody2,NoBody1",5_73
407.0,1333.0,1357.0,608.0,12541.0,13181.0,51.24,"NoNose,NoBody2,NoBody1",5_73
463.0,1314.0,1357.0,623.0,12526.0,13158.0,51.917,"NoNose,NoBody2,NoBody1",5_73
343.0,1297.0,1368.0,641.0,10641.333333333334,13151.0,52.241,"NoNose,NoBody2,NoBody1",5_73
429.0,1296.0,1373.0,666.0,6822.0,13218.0,52.857,"NoNose,NoBody2,NoBody1",5_73
267.0,1313.0,1361.0,621.0,6754.0,13135.0,53.234,"NoNose,NoBody2,NoBody1",5_73
407.0,1317.0,1355.0,710.0,6754.0,13214.0,54.048,"NoNose,NoBody2,NoBody1",5_73
396.0,1314.0,1371.0,651.0,6793.0,13279.0,54.227,"NoNose,NoBody2,NoBody1",5_73
387.0,1305.0,1374.0,743.0,6775.0,13280.0,54.954,"NoNose,NoBody2,NoBody1",5_73
523.0,1291.0,1343.0,514.0,6741.0,13063.0,55.249,"NoNose,NoBody2,NoBody1",5_73
482.0,1319.0,1353.0,675.0,6760.0,13299.0,56.33,"NoNose,NoBody2,NoBody1",5_73
